time,icao24,lat,lon,velocity,heading,vertrate,baroaltitude,geoaltitude
2020-05-25 00:07:00,8126914,-34.14676472292109,150.25400161743164,126.52394331184264,75.39872771416607,0.0,5791.200000000001,5897.88
2020-05-25 00:07:10,8126914,-34.143768310546875,150.26780109016264,126.65460832445208,75.17352002964434,0.0,5791.200000000001,5897.88
2020-05-25 00:07:20,8126914,-34.140945693193885,150.2805519104004,127.15199217439827,75.23283923260941,0.0,5791.200000000001,5897.88
2020-05-25 00:07:30,8126914,-34.13795471191406,150.2944261200574,127.15199217439827,75.23283923260941,0.0,5791.200000000001,5905.5
2020-05-25 00:07:40,8126914,-34.13511657714844,150.30748639787947,127.15199217439827,75.23283923260941,-0.32512,5791.200000000001,5897.88
2020-05-25 00:07:50,8126914,-34.13214111328125,150.3211072026467,128.1471639869131,75.35009589418704,-3.90144,5783.58,5890.26
2020-05-25 00:08:00,8126914,-34.129261081501625,150.3342247009277,132.38914236885418,75.36975936448218,-8.45312,5722.62,5821.68
2020-05-25 00:08:10,8126914,-34.12618863380561,150.34835815429688,136.7618194487355,75.17964792047798,-9.42848,5638.8,5737.86
2020-05-25 00:08:20,8126914,-34.12284851074219,150.36359514508928,141.99865901212837,75.30926379387937,-10.07872,5539.740000000001,5631.18
2020-05-25 00:08:30,8126914,-34.119598388671875,150.3786733199139,145.2454991602768,75.22544972495342,-10.07872,5440.68,5539.74
2020-05-25 00:08:40,8126914,-34.1162109375,150.3940317582111,147.86394980120193,75.2868758606018,-10.72896,5341.62,5433.06
2020-05-25 00:08:50,8126914,-34.11286926269531,150.40967045998087,149.1018113662013,75.8199180572291,-10.40384,5234.9400000000005,5334.0
2020-05-25 00:09:00,8126914,-34.10980224609375,150.4244123186384,150.2255758661425,75.72581861619655,-10.72896,5128.26,5212.08
2020-05-25 00:09:10,8126914,-34.106231689453125,150.4408357581314,151.24303634046348,75.01836742760909,-10.72896,5029.2,5113.02
2020-05-25 00:09:20,8126914,-34.10284423828125,150.45608209103955,151.74005202141305,75.06858282186246,-10.72896,4922.52,5006.34
2020-05-25 00:09:30,8126914,-34.099456787109375,150.4713284239477,152.23718349568148,75.11847029685946,-10.72896,4823.46,4914.9
2020-05-25 00:09:40,8126914,-34.095611572265625,150.48881686463648,152.23718349568148,75.11847029685946,-11.05408,4709.16,4792.98
2020-05-25 00:09:50,8126914,-34.092252052436436,150.50411224365234,151.60831388964658,75.25643716352927,-10.72896,4602.4800000000005,4686.3
2020-05-25 00:10:00,8126914,-34.088760634600135,150.51990509033203,150.4825644784865,75.34616425489361,-10.40384,4495.8,4579.62
2020-05-25 00:10:10,8126914,-34.08526611328125,150.53590112802934,148.85932951927515,75.3874563078367,-10.40384,4396.74,4480.56
2020-05-25 00:10:20,8126914,-34.08192443847656,150.55165193518815,147.1075983233046,75.6235820248539,-10.72896,4290.06,4381.5
